datetime,tempmax,tempmin,temp,dew,winddir,sealevelpressure,cloudcover,visibility,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI
26-03-2018,34.1,18.0,26.5,12.4,283.9,1012.6,0.0,3.0,86.07,198.67,19.04,41.2,51.42,36.49,1.07,16.64,52.72,2.61,3.4,203.0
27-03-2018,38.0,18.5,28.1,9.7,295.9,1009.1,0.0,3.4,111.0,256.4,42.38,60.75,76.0,37.92,1.54,18.68,49.55,4.44,5.92,246.0
28-03-2018,39.0,18.9,29.3,9.7,285.5,1008.3,0.0,3.1,118.44,276.82,55.87,71.04,79.52,37.48,1.76,16.17,57.85,6.2,7.37,293.0
29-03-2018,37.0,19.0,28.6,11.4,290.5,1007.7,4.9,3.3,96.18,213.04,17.1,41.56,49.23,37.18,1.02,16.63,57.43,2.72,3.78,237.0
30-03-2018,37.0,22.1,28.8,11.0,276.4,1005.4,5.5,3.7,96.59,236.75,21.45,45.84,58.22,37.57,1.13,16.07,58.75,3.13,5.64,234.0
31-03-2018,33.1,21.0,26.8,13.8,89.5,1007.8,0.0,3.4,101.8,288.62,25.6,44.76,57.92,42.4,1.18,16.72,67.56,2.99,5.24,261.0
01-04-2018,35.0,22.6,28.4,14.8,107.8,1009.5,0.0,3.4,75.45,196.05,15.98,37.97,46.42,37.86,1.02,14.65,68.76,3.12,3.11,214.0
02-04-2018,37.0,22.6,29.3,15.0,109.4,1009.7,5.2,3.6,97.08,237.42,26.07,48.52,64.03,43.29,1.23,16.74,64.33,3.38,4.77,215.0
03-04-2018,40.0,22.7,31.2,15.8,121.3,1008.4,27.0,3.5,101.52,248.06,27.42,51.63,66.35,45.56,1.3,17.79,67.6,3.22,4.13,236.0
04-04-2018,40.0,24.0,32.0,15.5,60.4,1005.9,1.1,3.2,112.32,257.16,32.79,52.51,69.5,50.48,1.45,16.95,65.46,2.62,4.85,243.0
05-04-2018,39.0,24.6,31.7,15.4,315.2,1004.8,16.2,3.1,152.08,337.05,43.18,60.24,76.02,49.53,1.72,19.95,64.73,4.6,6.26,328.0
06-04-2018,37.0,21.2,29.3,14.2,89.3,1006.9,65.8,3.2,101.24,226.51,25.66,44.92,62.14,43.35,1.12,20.19,54.04,2.64,4.14,270.0
07-04-2018,35.0,20.4,28.2,16.1,106.4,1008.9,20.7,4.1,48.7,131.76,18.92,36.94,50.39,42.48,0.92,10.76,54.42,1.45,3.32,168.0
08-04-2018,36.0,23.7,29.5,16.8,101.2,1009.4,1.3,3.5,50.47,136.12,13.22,34.29,41.32,44.48,0.9,10.81,56.29,0.96,2.63,139.0
09-04-2018,30.5,20.6,26.1,17.3,82.1,1010.8,40.3,3.7,49.61,122.93,24.07,39.45,53.81,44.12,1.13,11.06,42.76,1.39,4.47,130.0
10-04-2018,35.1,21.5,28.4,17.1,107.3,1008.8,43.4,3.2,94.12,248.88,35.24,45.16,65.04,52.07,1.19,12.99,60.94,2.88,13.51,202.0
11-04-2018,33.0,24.0,26.8,16.4,64.0,1008.5,72.6,3.8,48.81,124.41,16.25,32.33,41.68,39.88,0.81,11.6,46.34,1.2,11.48,177.0
12-04-2018,33.0,19.6,27.1,14.8,295.0,1008.4,36.6,3.7,46.46,108.97,20.89,40.94,49.98,33.55,1.12,10.31,48.2,1.09,6.09,131.0
13-04-2018,37.0,19.7,28.9,8.2,304.7,1009.1,8.7,3.3,84.3,195.61,34.37,54.68,64.81,36.1,1.51,13.53,47.74,1.54,3.64,198.0
14-04-2018,37.0,19.6,29.3,8.3,303.5,1008.0,14.9,3.3,97.18,233.45,42.69,59.41,73.26,39.49,1.84,15.9,47.69,2.5,4.84,233.0
15-04-2018,39.0,21.6,31.3,11.7,292.6,1007.2,22.2,3.2,106.4,257.27,49.0,67.79,75.59,40.66,1.95,17.77,53.47,3.71,4.67,240.0
16-04-2018,39.5,23.7,32.1,13.6,90.8,1007.3,47.3,2.7,119.91,332.65,51.52,76.17,79.53,46.53,2.11,21.33,55.85,4.71,6.12,295.0
17-04-2018,41.0,24.7,32.6,11.4,340.7,1008.7,30.3,3.4,82.49,259.7,35.67,57.84,69.28,39.2,1.22,13.78,49.19,3.42,3.77,264.0
18-04-2018,39.0,24.0,32.3,10.0,291.8,1008.0,1.1,3.7,73.76,253.6,16.91,40.44,46.57,33.33,0.84,13.21,51.01,1.74,2.79,213.0
19-04-2018,41.0,24.1,32.8,10.4,291.2,1004.6,9.6,3.6,89.23,280.16,27.08,51.78,62.47,35.35,0.94,16.6,53.3,2.53,3.63,238.0
20-04-2018,40.0,26.1,33.0,8.7,217.3,1003.5,47.8,3.3,100.12,381.57,20.62,40.56,49.75,36.14,0.7,15.46,48.98,2.34,3.71,266.0
21-04-2018,34.1,24.0,29.6,8.2,294.0,1008.3,24.1,2.8,119.11,479.81,9.64,30.99,35.73,31.94,0.73,12.05,61.05,1.17,2.73,432.0
22-04-2018,35.0,22.0,29.1,5.4,292.0,1009.3,0.0,3.3,61.85,207.53,9.34,31.63,35.38,29.3,0.72,16.27,60.81,1.49,2.24,295.0
23-04-2018,38.0,21.0,30.0,4.5,290.8,1008.2,0.0,3.5,75.65,219.26,17.48,39.43,43.95,27.09,0.9,12.63,63.78,1.9,3.31,194.0
24-04-2018,40.0,21.7,31.4,6.6,289.2,1006.9,0.0,3.3,107.86,274.05,27.8,57.07,61.05,32.19,1.27,16.58,59.45,3.55,5.14,242.0
25-04-2018,42.0,22.2,33.2,5.5,272.3,1004.1,3.2,3.3,117.81,313.41,46.07,82.47,77.25,31.94,2.02,14.9,48.81,6.26,8.18,287.0
26-04-2018,43.0,27.4,34.7,7.9,303.0,1002.4,14.6,3.1,143.57,396.52,44.46,78.5,78.44,41.32,2.1,17.76,65.07,5.72,6.76,329.0
27-04-2018,39.0,28.0,33.2,17.0,99.7,1005.6,3.9,3.6,108.08,334.22,22.69,49.86,54.16,51.03,1.32,13.05,69.49,2.94,4.75,349.0
28-04-2018,40.0,28.2,33.7,18.3,105.1,1005.1,35.6,2.7,84.48,314.36,11.33,36.11,41.23,44.78,0.92,12.57,75.5,1.72,3.23,283.0
29-04-2018,39.9,25.6,32.5,19.3,107.2,1002.2,36.8,2.3,88.97,256.05,13.32,42.57,48.22,47.69,0.94,16.45,69.07,1.89,3.3,255.0
30-04-2018,40.0,25.4,32.1,18.3,105.2,1000.5,29.6,3.1,79.74,213.08,21.81,46.42,58.38,49.72,0.9,12.04,60.39,1.75,3.66,219.0
01-05-2018,36.7,27.0,31.6,19.8,104.5,1004.0,24.6,3.8,55.14,165.91,11.11,33.37,41.04,44.37,0.83,8.88,65.54,1.21,1.91,173.0
02-05-2018,38.0,21.1,30.4,19.5,100.1,1005.7,45.1,2.9,66.79,187.23,14.43,34.14,42.86,37.69,0.96,7.65,64.55,1.19,1.84,161.0
03-05-2018,35.0,25.0,29.4,17.2,107.4,1006.1,62.5,3.0,47.23,153.09,15.63,31.77,40.96,38.01,1.1,9.6,50.16,0.96,2.3,164.0
04-05-2018,37.0,23.6,31.0,19.3,93.9,1006.5,20.7,3.6,49.16,123.56,11.61,30.44,37.96,38.61,1.02,9.13,59.09,1.46,2.55,143.0
05-05-2018,40.0,26.6,33.5,17.5,65.7,1005.6,13.4,3.9,74.61,196.54,23.26,46.75,55.93,44.85,1.5,11.97,59.48,2.56,4.28,170.0
06-05-2018,37.0,26.7,32.4,15.1,20.7,1006.2,28.8,3.3,109.79,288.3,42.39,53.69,71.2,44.57,1.7,14.77,57.57,3.8,5.89,278.0
07-05-2018,40.3,24.9,33.2,14.0,311.0,1004.5,16.2,3.4,111.56,300.69,42.33,54.75,76.02,45.99,1.9,16.52,57.48,3.74,5.38,242.0
08-05-2018,35.0,25.0,29.9,13.9,311.8,1005.2,67.4,3.5,61.15,177.23,10.01,27.66,32.84,27.14,1.21,6.97,61.42,1.41,2.67,251.0
09-05-2018,35.5,23.3,28.7,15.6,338.6,1007.0,42.3,3.6,71.91,177.66,19.68,46.09,56.74,43.68,1.21,12.57,53.1,1.93,4.49,165.0
10-05-2018,40.0,22.6,31.8,15.7,298.4,1007.6,0.0,3.3,92.95,212.28,28.94,52.15,68.21,53.84,1.95,12.32,57.78,2.35,4.57,215.0
11-05-2018,43.0,25.3,34.6,14.5,300.4,1004.5,1.1,2.9,130.87,312.57,35.51,65.41,75.54,51.67,2.43,16.99,65.24,4.5,5.38,290.0
12-05-2018,41.5,28.5,35.3,18.2,113.0,1003.7,29.1,3.0,143.64,352.41,45.32,74.13,88.45,65.63,2.68,18.2,67.9,4.27,5.23,329.0
13-05-2018,40.0,25.0,32.3,19.6,64.9,1004.1,41.2,3.1,79.86,233.64,17.22,31.22,44.1,59.34,1.94,11.6,67.88,1.32,2.15,285.0
14-05-2018,36.0,23.0,29.9,17.3,111.5,1005.6,24.1,3.1,49.03,136.44,13.4,40.3,41.85,46.61,1.91,11.23,56.2,1.11,2.34,173.0
15-05-2018,37.1,26.8,32.1,19.8,95.4,1003.9,30.7,3.7,67.08,175.73,13.34,39.81,43.92,49.62,1.68,11.95,62.52,1.95,3.06,169.0
16-05-2018,41.0,25.0,34.6,15.1,314.6,1002.9,45.3,3.8,78.05,221.48,16.47,41.79,45.65,43.11,0.97,9.08,54.41,2.73,3.61,193.0
17-05-2018,42.0,27.8,35.5,12.3,322.4,1003.1,44.7,3.3,105.17,287.76,17.3,44.14,44.55,45.08,0.86,13.51,70.39,1.9,3.94,239.0
18-05-2018,40.0,27.9,34.6,14.2,21.0,1003.0,36.8,3.0,96.89,241.44,27.74,53.88,63.16,54.12,1.08,13.94,58.67,3.17,5.04,253.0
19-05-2018,42.0,27.7,34.4,16.0,217.9,1002.8,49.5,2.6,102.98,283.23,49.67,65.52,81.75,55.99,1.48,12.44,57.66,5.56,6.98,270.0
20-05-2018,42.0,28.7,34.8,10.9,334.4,1004.0,30.2,3.4,83.49,227.78,20.35,45.88,50.04,45.4,1.11,12.56,55.77,2.86,5.24,230.0
21-05-2018,43.0,27.3,36.3,6.3,345.5,1004.2,0.0,3.7,71.13,209.43,14.16,42.68,48.33,41.07,0.93,12.45,60.27,3.21,5.34,207.0
22-05-2018,45.0,27.7,37.2,8.4,348.3,1003.4,0.2,3.3,90.94,242.16,28.41,59.07,60.5,40.31,1.19,15.17,59.41,3.65,6.23,206.0
23-05-2018,44.0,28.1,36.8,12.7,51.6,1002.0,21.2,3.1,129.47,323.57,53.83,77.28,86.18,46.95,1.68,17.56,59.46,5.88,9.66,306.0
24-05-2018,44.0,28.3,36.4,10.6,348.2,1001.3,21.2,3.4,114.3,298.51,37.09,57.51,67.13,51.03,1.36,17.51,53.43,3.2,6.97,302.0
25-05-2018,45.0,25.7,36.5,6.3,298.9,1001.7,8.7,3.7,83.88,250.15,42.75,59.34,63.04,36.45,1.35,12.45,48.95,4.23,6.57,260.0
26-05-2018,46.0,26.1,37.0,7.2,272.1,1000.6,7.1,2.9,102.77,263.64,41.7,64.88,61.71,37.33,1.5,14.64,49.85,4.96,6.65,244.0
27-05-2018,45.0,28.4,37.9,5.5,252.2,999.8,0.0,3.6,97.31,314.96,31.92,58.31,57.05,35.05,1.12,11.33,56.75,3.89,4.64,268.0
28-05-2018,43.0,28.4,36.6,12.9,50.2,998.3,1.1,3.3,117.24,290.72,29.36,54.01,57.51,48.36,1.35,15.61,59.11,2.79,5.02,276.0
29-05-2018,46.0,28.3,37.0,15.2,105.9,997.2,9.7,3.4,112.36,308.83,41.22,60.34,66.84,51.9,1.4,11.89,59.1,3.95,5.4,302.0
30-05-2018,42.0,30.0,34.9,19.9,130.7,999.1,54.3,2.8,65.92,294.86,13.19,33.21,42.64,54.38,0.97,8.62,59.9,1.25,1.85,266.0
31-05-2018,43.0,29.0,36.3,18.6,128.1,1001.0,10.7,3.3,72.1,233.83,14.54,40.76,44.17,50.49,1.0,9.85,50.6,1.95,3.53,219.0
01-06-2018,41.2,28.0,35.2,21.1,96.0,1002.0,13.4,3.3,80.14,232.62,8.65,30.14,33.87,48.38,0.82,8.35,58.87,1.51,3.18,193.0
02-06-2018,38.0,27.1,32.4,18.9,109.1,1002.8,21.4,3.4,52.6,154.3,12.65,29.28,35.13,41.24,1.01,9.2,60.12,1.56,3.67,180.0
03-06-2018,41.0,28.0,34.0,22.2,91.3,1000.5,5.7,3.6,59.62,139.33,16.93,31.51,43.09,43.82,0.85,7.91,57.87,1.35,3.37,152.0
04-06-2018,42.0,31.2,36.2,22.3,112.9,999.4,15.4,3.5,64.52,177.42,14.32,30.68,38.57,49.08,0.82,8.25,57.03,2.19,3.41,167.0
05-06-2018,41.0,31.9,36.5,22.6,102.6,1001.8,11.2,3.2,62.1,151.93,9.58,27.67,32.62,43.21,0.83,7.56,48.46,2.61,4.69,157.0
06-06-2018,37.0,29.0,33.6,23.9,74.4,1003.6,52.3,3.3,57.7,159.07,8.99,31.11,33.05,39.58,0.9,9.52,48.47,2.79,6.46,143.0
07-06-2018,42.0,29.9,36.1,23.8,100.1,999.3,18.9,2.9,74.04,163.73,10.21,33.8,37.99,40.17,0.96,10.24,60.18,4.99,6.4,165.0
08-06-2018,41.0,32.5,36.2,24.2,117.3,996.1,36.6,2.9,76.99,195.43,9.8,31.27,36.1,46.72,0.96,7.79,54.22,2.63,4.55,179.0
09-06-2018,38.9,25.1,32.3,24.9,116.5,995.8,56.8,2.8,52.74,135.11,10.94,27.39,36.36,40.4,0.92,6.44,41.95,2.85,4.57,151.0
10-06-2018,38.0,26.1,32.4,23.6,265.1,996.4,44.2,2.8,67.59,141.01,16.94,34.23,38.52,49.24,0.95,7.42,45.16,2.77,7.04,151.0
11-06-2018,40.6,30.0,35.3,23.1,281.1,994.2,16.7,2.9,73.62,212.47,11.9,34.85,35.75,48.15,0.92,6.94,46.66,2.67,5.41,183.0
12-06-2018,41.1,30.8,36.7,22.9,268.4,991.7,0.0,2.5,141.89,484.15,11.06,31.72,34.01,40.05,0.89,8.78,37.85,2.36,6.1,277.0
13-06-2018,41.2,34.6,38.2,21.4,266.1,991.9,17.4,1.7,263.86,748.67,11.58,25.75,30.62,32.58,0.8,6.87,27.45,2.4,4.31,430.0
14-06-2018,42.0,34.0,37.6,19.4,260.0,994.0,11.5,1.8,227.18,745.36,11.75,25.37,29.01,27.3,0.74,7.2,43.38,2.38,9.35,503.0
15-06-2018,40.1,32.9,36.8,19.5,255.9,996.1,0.0,2.3,154.67,604.45,12.05,24.61,29.31,26.27,0.73,7.26,40.15,3.14,10.64,570.0
16-06-2018,39.5,33.0,35.8,21.5,251.2,998.4,41.7,2.7,128.34,510.94,10.15,25.0,29.76,28.12,0.7,7.28,45.76,3.52,5.58,516.0
17-06-2018,37.0,28.0,32.6,22.1,24.6,999.8,44.2,2.7,84.71,289.04,8.45,22.78,27.88,27.53,0.7,6.19,44.56,2.94,6.3,377.0
18-06-2018,37.0,28.7,32.6,20.9,295.7,999.8,45.4,3.1,61.11,167.13,11.44,26.68,31.17,33.27,0.78,7.73,46.41,2.96,8.24,176.0
19-06-2018,40.0,26.8,33.6,20.3,304.5,999.8,11.6,3.3,52.99,151.81,10.85,26.52,29.02,31.25,0.68,6.52,53.39,3.93,8.34,144.0
20-06-2018,42.0,30.4,36.1,20.7,326.9,1000.3,41.6,3.4,67.64,199.96,13.82,33.71,37.25,36.03,0.78,10.13,60.2,4.74,10.83,172.0
21-06-2018,42.0,32.1,36.5,21.1,339.0,1000.0,58.2,2.7,77.32,271.29,11.17,34.82,35.93,38.44,0.76,9.67,66.75,4.08,11.19,218.0
22-06-2018,45.0,30.8,37.7,19.5,322.5,998.9,31.4,3.1,84.49,247.12,23.62,45.06,53.22,44.46,1.01,12.3,64.38,4.91,13.08,248.0
23-06-2018,43.0,33.3,37.9,20.7,322.4,998.5,63.8,2.9,81.57,240.76,17.78,44.23,49.29,44.27,0.97,11.74,66.18,4.45,13.63,226.0
24-06-2018,42.0,32.7,37.5,19.4,314.2,997.8,63.5,3.3,54.24,162.33,10.39,34.98,37.1,34.64,0.78,13.88,59.17,2.76,10.24,191.0
25-06-2018,43.0,33.8,37.0,20.8,277.8,995.7,47.3,3.1,47.3,148.41,10.81,34.92,31.12,32.64,0.74,12.31,39.06,1.97,11.0,163.0
26-06-2018,34.0,31.2,32.9,21.7,268.6,996.4,84.3,3.0,30.68,87.0,8.89,34.16,26.14,35.67,0.73,13.31,33.09,1.99,17.81,122.0
27-06-2018,37.0,26.8,31.0,25.1,84.2,998.6,92.5,2.8,52.6,111.14,9.03,31.0,25.96,44.57,0.84,10.59,44.04,2.31,22.29,124.0
28-06-2018,34.0,25.7,29.4,25.9,95.4,1000.1,84.7,2.9,30.08,71.87,8.68,29.01,23.9,44.84,0.77,8.55,33.17,1.71,18.35,98.0
29-06-2018,34.3,27.0,29.9,25.6,109.3,1000.0,77.5,2.9,36.93,84.28,10.99,30.43,26.78,42.44,0.89,9.48,31.43,2.29,17.18,89.0
30-06-2018,34.0,27.0,30.6,26.0,119.3,1000.5,66.2,3.0,41.02,104.28,10.42,32.89,28.23,40.71,0.91,9.62,31.21,2.37,21.04,112.0
01-07-2018,37.0,29.0,32.3,26.6,260.9,999.3,59.2,3.1,34.26,98.86,10.82,28.46,26.45,44.47,0.79,8.53,28.09,1.57,20.66,101.0
02-07-2018,37.2,25.3,32.1,24.6,245.6,996.8,72.0,3.7,34.24,122.93,7.87,25.74,22.61,36.17,0.67,8.9,33.79,1.02,15.01,110.0
03-07-2018,35.6,25.1,31.2,25.1,96.7,996.7,65.7,3.5,44.69,110.01,11.74,37.27,32.19,38.7,0.87,10.19,39.78,1.86,21.68,120.0
04-07-2018,36.0,26.0,31.8,25.2,76.4,997.5,60.8,3.3,45.73,113.65,8.01,31.17,25.67,37.0,0.79,10.28,45.71,1.92,22.04,127.0
05-07-2018,36.9,29.0,31.8,25.6,292.9,998.8,64.0,3.1,50.52,133.54,13.52,38.05,33.66,38.45,0.97,11.22,41.14,2.65,31.43,128.0
06-07-2018,37.0,27.9,33.0,24.1,277.4,999.1,44.1,3.2,57.4,163.45,16.15,36.71,35.28,48.7,0.96,10.33,40.01,2.4,31.47,145.0
07-07-2018,38.0,29.1,34.1,23.8,308.7,998.4,20.7,3.2,61.99,157.79,8.99,34.43,28.17,51.84,0.92,10.5,53.82,2.13,24.21,153.0
08-07-2018,40.0,29.1,35.2,23.3,336.9,997.2,21.1,3.4,68.26,178.88,14.86,39.85,35.86,57.11,1.0,11.79,65.27,2.37,28.03,175.0
09-07-2018,40.0,31.0,34.7,25.9,109.9,997.0,51.5,2.9,69.07,169.85,9.06,35.14,28.69,55.38,0.94,11.16,54.8,1.7,19.14,167.0
10-07-2018,38.6,30.0,33.8,26.1,107.6,997.6,51.1,3.0,44.87,112.22,7.74,28.19,24.09,47.18,0.81,11.07,43.89,1.07,17.08,135.0
11-07-2018,37.0,30.0,32.4,26.3,116.4,997.3,67.5,2.9,39.66,102.56,8.76,31.82,26.63,39.31,0.85,11.46,34.6,1.51,20.72,110.0
12-07-2018,38.0,29.0,32.5,25.8,149.3,996.7,69.3,3.2,46.36,126.7,10.21,34.22,28.48,35.01,0.78,11.08,45.16,1.51,21.64,129.0
13-07-2018,33.3,26.0,29.1,26.3,98.2,998.0,78.3,2.8,28.25,61.67,12.27,31.94,29.09,33.49,0.89,10.82,26.96,1.57,23.54,108.0
14-07-2018,32.5,27.4,29.4,26.8,88.9,997.6,77.8,2.4,33.34,70.54,13.24,31.63,31.3,34.11,0.85,11.35,29.2,1.86,28.73,96.0
15-07-2018,35.2,28.0,31.3,26.5,114.5,997.3,63.8,3.2,35.15,78.12,8.28,28.9,25.51,32.08,0.79,10.84,28.01,1.19,21.55,88.0
16-07-2018,34.0,28.0,30.1,27.6,91.3,997.7,88.9,2.9,37.15,83.04,13.87,33.31,32.44,36.19,0.98,9.6,23.59,1.62,30.8,94.0
17-07-2018,37.0,28.6,32.3,27.0,97.5,997.9,77.8,3.4,34.11,84.39,11.89,30.73,28.81,41.85,0.88,10.33,31.96,1.47,28.63,104.0
18-07-2018,36.1,29.6,32.3,26.9,76.6,998.8,58.4,3.0,37.61,97.24,12.45,29.45,28.39,46.23,0.84,11.16,32.43,1.47,25.88,113.0
19-07-2018,37.1,28.5,31.9,26.7,82.5,998.0,76.9,2.7,33.42,83.87,10.58,27.41,25.71,41.74,0.82,11.28,31.96,1.33,22.63,105.0
20-07-2018,32.1,26.9,29.9,26.8,357.4,997.9,93.4,2.7,36.98,80.32,12.22,33.46,30.45,38.54,0.91,10.52,24.18,1.9,30.73,89.0
21-07-2018,33.1,27.0,29.4,26.9,85.3,998.3,89.8,2.3,47.59,96.33,17.99,36.48,37.03,43.54,0.99,11.42,32.23,2.34,31.75,113.0
22-07-2018,33.1,26.8,28.7,27.0,89.5,998.5,92.5,2.5,24.53,47.52,12.14,27.55,27.12,37.26,0.86,10.02,24.91,1.26,23.02,82.0
23-07-2018,34.8,26.0,30.3,26.2,102.2,998.5,78.8,3.2,32.23,69.93,14.28,28.74,29.43,39.3,0.84,10.55,26.11,1.39,22.63,80.0
24-07-2018,37.0,29.0,32.4,26.4,110.6,999.0,77.9,3.4,38.92,94.87,12.18,29.15,26.72,40.08,0.86,10.88,34.46,1.5,24.39,100.0
25-07-2018,31.9,28.0,29.5,26.9,236.9,998.6,94.7,3.0,30.86,79.92,15.59,27.58,28.48,39.46,0.82,10.03,21.39,1.2,26.63,88.0
26-07-2018,29.0,26.0,27.4,26.7,286.3,998.8,95.7,2.7,25.37,58.64,16.81,25.1,28.9,38.33,0.92,9.13,18.6,1.27,25.4,84.0
27-07-2018,28.0,25.7,27.0,26.5,296.6,997.9,100.0,2.6,20.47,36.39,14.04,23.41,25.77,33.02,0.93,9.14,19.82,1.5,30.51,67.0
28-07-2018,31.1,25.7,27.5,26.4,281.7,998.6,94.5,2.6,28.54,68.13,13.43,21.59,24.43,29.08,0.75,9.57,24.11,1.4,22.88,66.0
29-07-2018,35.0,25.9,29.9,26.2,270.4,999.2,61.7,3.3,43.96,116.52,18.34,25.02,30.46,36.7,0.76,9.33,26.19,1.24,22.53,95.0
30-07-2018,33.8,25.0,30.2,25.9,255.5,998.7,77.0,3.6,39.87,122.7,15.98,25.06,28.28,42.39,0.83,9.01,28.09,1.09,21.52,121.0
31-07-2018,34.0,26.0,30.8,25.9,260.7,998.1,78.6,3.1,50.71,165.44,15.59,28.84,30.1,41.94,0.95,9.07,27.81,1.28,23.52,133.0
01-08-2018,35.0,26.0,30.9,25.0,266.3,998.2,65.0,3.2,55.93,194.66,19.92,26.14,32.34,38.58,0.97,9.82,29.94,1.39,21.39,152.0
02-08-2018,35.2,28.0,31.4,24.7,260.6,999.7,49.8,3.1,71.69,267.32,20.56,25.2,32.61,36.33,0.89,10.49,29.3,1.48,23.05,211.0
03-08-2018,34.0,28.0,31.2,24.2,258.1,1000.2,54.0,3.2,65.71,247.34,19.1,26.08,31.73,34.43,0.79,9.68,28.1,1.42,20.51,224.0
04-08-2018,35.1,28.0,31.8,23.6,255.1,999.6,67.2,3.3,69.97,263.59,19.25,28.77,32.96,33.4,0.78,9.85,29.61,1.24,22.17,211.0
05-08-2018,33.0,28.0,30.1,24.5,218.2,999.9,81.1,3.2,63.7,245.49,17.71,24.82,29.73,33.84,0.73,10.06,25.4,1.07,16.8,229.0
06-08-2018,29.0,27.0,28.0,25.4,77.7,1000.3,96.0,3.0,50.53,132.06,19.28,26.59,32.23,45.36,0.93,9.48,27.42,1.45,22.31,163.0
07-08-2018,33.0,26.5,28.5,25.9,76.5,1000.3,90.3,2.9,44.04,106.43,18.64,26.15,31.04,40.11,1.0,10.65,32.06,1.58,24.19,120.0
08-08-2018,34.0,27.0,29.9,26.6,103.9,1000.6,86.0,2.8,36.47,75.83,19.04,25.24,30.33,38.57,1.03,9.51,31.12,1.57,22.91,105.0
09-08-2018,36.0,28.0,31.4,26.3,111.9,1002.8,64.7,3.6,36.59,90.99,17.18,24.98,29.1,38.58,0.9,9.96,34.11,1.38,21.02,102.0
10-08-2018,35.0,28.3,31.0,26.6,178.7,1001.6,68.8,3.4,46.23,115.05,27.59,34.82,42.63,40.95,1.13,9.69,31.83,1.81,27.68,110.0
11-08-2018,35.0,28.0,31.7,26.5,259.6,998.4,79.4,3.4,32.77,97.86,18.61,24.06,28.8,36.5,0.7,8.92,27.66,1.3,22.34,105.0
12-08-2018,33.0,28.0,30.7,25.1,224.5,996.7,91.1,3.2,25.8,83.37,14.86,23.5,25.93,30.55,0.65,9.12,23.92,0.99,20.01,90.0
13-08-2018,34.0,27.7,30.4,25.4,201.4,998.0,85.9,3.5,32.82,95.37,16.15,25.04,28.15,34.65,0.81,9.28,27.7,1.13,23.15,93.0
